target_id	length	eff_length	est_counts	tpm
ENSMUST00000207810.1	1025	846	1	5.338
ENSMUST00000207862.1	548	369	1	12.2383
ENSMUST00000208581.1	520	341	1	13.2433
ENSMUST00000208162.1	204	29.2345	1	154.473
ENSMUST00000208214.1	303	124	1	36.4189
ENSMUST00000134939.8	2256	2077	1	2.17427
ENSMUST00000207947.1	822	643	1	7.02325
ENSMUST00000207713.1	739	560	1	8.06419
ENSMUST00000208074.1	354	175	1	25.8054
ENSMUST00000141903.3	462	283	1	15.9574
ENSMUST00000207734.1	39	3.27105	0	0
ENSMUST00000194045.6	459	280	1	16.1284
ENSMUST00000208506.1	483	304	1	14.8551
ENSMUST00000207790.1	366	187	1	24.1495
ENSMUST00000208177.1	462	283	1	15.9574
ENSMUST00000207180.1	405	226	1	19.9821
ENSMUST00000208962.1	240	61.0822	1	73.9323
ENSMUST00000058981.2	669	490	1	9.21622
ENSMUST00000077271.8	2256	2077	1	2.17427
ENSMUST00000044405.7	1035	856	1	5.27564
ENSMUST00000024914.3	1710	1531	1	2.94967
ENSMUST00000054213.4	294	115	1	39.2691
ENSMUST00000047761.12	690	511	1	8.83747
ENSMUST00000071546.13	582	403	1	11.2058
ENSMUST00000100314.3	696	517	1	8.73491
ENSMUST00000018212.12	3597	3418	1.1288	1.4914
ENSMUST00000108039.7	3597	3418	1.1288	1.4914
ENSMUST00000134828.7	204	29.2345	1	154.473
ENSMUST00000139285.7	569	390	2.37754	27.5303
ENSMUST00000132024.7	421	242	0.255494	4.76777
ENSMUST00000136469.1	293	114	0.109373	4.33266
ENSMUST00000061614.7	1254	1075	2	8.40177
ENSMUST00000223792.1	70	3.96502	0	0
ENSMUST00000085109.9	1518	1339	1	3.37263
ENSMUST00000079146.12	1548	1369	1	3.29872
ENSMUST00000132878.1	621	442	1	10.2171
ENSMUST00000038259.12	2172	1993	1	2.26591
ENSMUST00000038225.7	2172	1993	1	2.26591
ENSMUST00000055698.7	681	502	1	8.99591
ENSMUST00000033275.3	660	481	1	9.38867
ENSMUST00000142788.7	192	21.9418	1.91009	393.123
ENSMUST00000108594.7	903	724	1.5052	9.38867
ENSMUST00000127437.7	150	9.35544	0	0
ENSMUST00000108595.8	422	243	1.58472	29.4506
ENSMUST00000147437.2	346	167	0	0
ENSMUST00000143175.1	71	3.99311	0	0
ENSMUST00000154147.1	450	271	1	16.664
ENSMUST00000209862.1	519	340	1	13.2822
ENSMUST00000135009.7	945	766	1	5.89549
ENSMUST00000071750.12	9198	9019	1	0.500715
ENSMUST00000121227.7	9195	9016	1	0.500882
ENSMUST00000114059.9	1893	1714	1.33333	3.51299
ENSMUST00000114058.7	1920	1741	1	2.59388
ENSMUST00000033547.13	1893	1714	1.33333	3.51299
ENSMUST00000114057.7	1893	1714	1.33333	3.51299
ENSMUST00000137192.1	1889	1710	0	0
ENSMUST00000054825.4	852	673	1	6.71018
ENSMUST00000159899.7	1188	1009	1	4.47567
ENSMUST00000045029.14	1329	1150	1	3.92691
ENSMUST00000162642.7	1095	916	1	4.93008
ENSMUST00000161596.5	1089	910	1	4.96258
ENSMUST00000200224.4	279	100	1	45.1595
ENSMUST00000051510.8	102	5.14791	0	0
ENSMUST00000139651.7	443	264	0	0
ENSMUST00000084097.11	603	424	1.33333	14.2011
ENSMUST00000105592.7	603	424	1.33333	14.2011
ENSMUST00000105591.1	603	424	1.33333	14.2011
ENSMUST00000056110.14	1158	979	1	4.61282
ENSMUST00000109844.10	1158	979	1	4.61282
ENSMUST00000109842.8	939	760	1	5.94204
ENSMUST00000109843.7	873	694	1	6.50713
ENSMUST00000109846.10	1005	826	1	5.46725
ENSMUST00000173539.7	933	754	1	5.98932
ENSMUST00000109841.8	879	700	1	6.45136
ENSMUST00000124293.2	557	378	1	11.947
ENSMUST00000173812.1	369	190	1	23.7682
ENSMUST00000043624.8	6516	6337	1	0.712632
ENSMUST00000108593.7	735	556	1.19058	9.67014
ENSMUST00000141623.7	268	89.0004	0.809421	41.0706
ENSMUST00000215788.1	383	204	1	22.137
ENSMUST00000213874.1	3081	2902	1	1.55615
ENSMUST00000047349.7	3156	2977	1	1.51695
ENSMUST00000215856.1	2097	1918	1	2.35451
ENSMUST00000213221.1	945	766	1	5.89549
ENSMUST00000217192.1	945	766	1	5.89549
ENSMUST00000217254.1	945	766	1	5.89549
ENSMUST00000187990.2	945	766	1	5.89549
ENSMUST00000010506.9	846	667	1	6.77054
ENSMUST00000133727.7	384	205	1	22.029
ENSMUST00000226284.1	5358	5179	1	0.871973
ENSMUST00000226398.1	5229	5050	1.5	1.34137
ENSMUST00000227804.1	714	535	1	8.44103
ENSMUST00000227745.1	5427	5248	1	0.860509
ENSMUST00000228412.1	5226	5047	1	0.894779
ENSMUST00000227607.1	4077	3898	0	0
ENSMUST00000227658.1	294	115	1	39.2691
ENSMUST00000227509.1	23	3.01024	0	0
ENSMUST00000097373.1	5229	5050	1.5	1.34137
ENSMUST00000143916.7	549	370	1	12.2053
ENSMUST00000118549.7	1446	1267	1	3.56428
ENSMUST00000129357.7	489	310	1	14.5676
ENSMUST00000034840.9	1383	1204	2	7.50158
ENSMUST00000121266.7	1038	859	0	0
ENSMUST00000118164.2	1035	856	1	5.27564
ENSMUST00000080885.11	978	799	1	5.652
ENSMUST00000211513.1	567	388	1	11.639
ENSMUST00000211357.1	678	499	1	9.05
ENSMUST00000120933.4	1878	1699	1.03115	2.74081
ENSMUST00000184878.6	609	430	1	10.5022
ENSMUST00000184664.1	230	51.331	0.968846	85.2363
ENSMUST00000044278.5	1008	829	1	5.44747
ENSMUST00000107737.10	1854	1675	1	2.69609
ENSMUST00000210060.1	1854	1675	1	2.69609
ENSMUST00000072836.6	1854	1675	1	2.69609
ENSMUST00000211340.1	395	216	1	20.9072
ENSMUST00000205679.1	1518	1339	1	3.37263
ENSMUST00000206606.1	1491	1312	1	3.44203
ENSMUST00000115606.7	1584	1405	1	3.2142
ENSMUST00000115604.7	1080	901	1	5.01215
ENSMUST00000115605.7	1401	1222	1	3.69554
ENSMUST00000206151.1	1584	1405	1	3.2142
ENSMUST00000131303.7	372	193	1	23.3987
ENSMUST00000126778.7	306	127	1	35.5587
ENSMUST00000144233.2	495	316	1	14.291
ENSMUST00000138310.2	291	112	1	40.321
ENSMUST00000177856.7	1569	1390	1	3.24888
ENSMUST00000178093.2	1476	1297	1	3.48184
ENSMUST00000134661.7	939	760	2	11.8841
ENSMUST00000177103.7	213	36.0583	1	125.24
ENSMUST00000134579.7	180	16.6423	0	0
ENSMUST00000110842.7	705	526	0	0
ENSMUST00000028803.13	567	388	1	11.639
ENSMUST00000126045.7	655	476	1	9.48729
ENSMUST00000123104.1	561	382	1	11.8219
ENSMUST00000176463.1	177	15.5846	0	0
ENSMUST00000148877.1	57	3.63627	0	0
ENSMUST00000127465.2	933	754	0	0
ENSMUST00000237076.1	936	757	2	11.9312
ENSMUST00000059286.13	1869	1690	1	2.67216
ENSMUST00000089023.10	1656	1477	1	3.05751
ENSMUST00000089022.8	1725	1546	1	2.92105
ENSMUST00000204744.2	213	36.0583	1	125.24
ENSMUST00000035288.16	7680	7501	1	0.602046
ENSMUST00000219341.2	2613	2434	1	1.85536
ENSMUST00000039071.2	828	649	1	6.95832
ENSMUST00000106742.7	828	649	1	6.95832
ENSMUST00000224386.1	4692	4513	1.00607	1.00672
ENSMUST00000224790.1	820	641	1	7.04516
ENSMUST00000225220.1	354	175	1	25.8054
ENSMUST00000225147.1	201	27.2129	0.987867	163.935
ENSMUST00000091466.3	4692	4513	1.00607	1.00672
ENSMUST00000210640.1	567	388	1.29339	15.0538
ENSMUST00000211061.1	480	301	1.41323	21.2029
ENSMUST00000209693.1	468	289	1	15.6261
ENSMUST00000209287.1	411	232	0	0
ENSMUST00000211435.1	379	200	1	22.5797
ENSMUST00000209867.1	174	14.6185	0	0
ENSMUST00000209556.1	243	64.0516	1	70.5048
ENSMUST00000072503.12	567	388	1.29339	15.0538
ENSMUST00000037839.11	807	628	1	7.191
ENSMUST00000108377.7	624	445	1	10.1482
ENSMUST00000184644.7	150	9.35544	0	0
ENSMUST00000140634.1	743	564	1	8.007
ENSMUST00000033689.2	849	670	1	6.74022
ENSMUST00000004055.9	2559	2380	1	1.89746
ENSMUST00000047208.11	2559	2380	1	1.89746
ENSMUST00000113585.8	912	733	0	0
ENSMUST00000113582.7	777	598	1	7.55175
ENSMUST00000203608.2	144	8.51793	0	0
ENSMUST00000113581.7	996	817	1	5.52748
ENSMUST00000150180.3	351	172	1	26.2555
ENSMUST00000089449.4	912	733	0	0
ENSMUST00000203824.1	144	8.51793	0	0
ENSMUST00000163271.7	960	781	3	17.3468
ENSMUST00000095188.6	972	793	1	5.69477
ENSMUST00000162885.7	492	313	1	14.428
ENSMUST00000117379.8	768	589	1	7.66715
ENSMUST00000161389.7	870	691	1	6.53538
ENSMUST00000162158.1	1095	916	1	4.93008
ENSMUST00000116547.2	684	505	1	8.94247
ENSMUST00000023104.6	1983	1804	1	2.5033
ENSMUST00000168727.2	1431	1252	1	3.60699
ENSMUST00000180436.1	567	388	1	11.639
ENSMUST00000196282.4	2130	1951	1.5	3.47203
ENSMUST00000198826.4	318	139	1	32.4888
ENSMUST00000200161.1	312	133	1	33.9545
ENSMUST00000196333.4	522	343	1	13.166
ENSMUST00000196001.1	165	12.1958	0	0
ENSMUST00000200503.1	321	142	1	31.8025
ENSMUST00000031376.11	2130	1951	1.5	3.47203
ENSMUST00000043911.7	873	694	1	6.50713
ENSMUST00000023105.4	1365	1186	1	3.80771
ENSMUST00000230430.1	360	181	1	24.95
ENSMUST00000100249.9	1239	1060	1	4.26033
ENSMUST00000207917.1	2574	2395	1	1.88557
ENSMUST00000059826.9	2574	2395	1	1.88557
ENSMUST00000208512.1	288	109	1	41.4307
ENSMUST00000208213.1	309	130	1	34.7381
ENSMUST00000207757.1	285	106	1	42.6033
ENSMUST00000058771.12	882	703	1	6.42383
ENSMUST00000207823.1	285	106	1	42.6033
ENSMUST00000208698.1	285	106	1	42.6033
ENSMUST00000208998.1	882	703	1	6.42383
ENSMUST00000179106.2	285	106	1	42.6033
ENSMUST00000114040.7	12279	12100	1	0.373219
ENSMUST00000204053.1	12435	12256	1	0.368468
ENSMUST00000064948.12	12435	12256	1	0.368468
ENSMUST00000111532.3	945	766	1	5.89549
ENSMUST00000216424.1	945	766	1	5.89549
ENSMUST00000099771.1	945	766	1	5.89549
ENSMUST00000164491.2	570	391	1	11.5497
ENSMUST00000022787.7	1596	1417	1	3.18698
ENSMUST00000043726.7	1374	1195	1	3.77904
ENSMUST00000018113.7	1506	1327	1	3.40313
ENSMUST00000088041.10	1530	1351	1	3.34267
ENSMUST00000100720.1	1287	1108	1	4.07577
ENSMUST00000230532.1	1401	1222	1.5	5.54331
ENSMUST00000230261.1	615	436	0	0
ENSMUST00000040019.4	1401	1222	1.5	5.54331
ENSMUST00000042205.12	2196	2017	1	2.23894
ENSMUST00000098682.9	2958	2779	1	1.62503
ENSMUST00000215944.1	2853	2674	1	1.68884
ENSMUST00000119665.1	2193	2014	1	2.24228
ENSMUST00000098681.3	837	658	1	6.86314
ENSMUST00000087721.9	1275	1096	1	4.12039
ENSMUST00000162117.2	1254	1075	1	4.20088
ENSMUST00000028087.5	918	739	1.10797	6.77067
ENSMUST00000204257.2	246	67.0317	1	67.3704
ENSMUST00000204701.2	852	673	1	6.71018
ENSMUST00000204368.1	251	72.0134	0.892032	55.9392
ENSMUST00000156690.7	1497	1318	1.3306	4.55911
ENSMUST00000107476.7	1473	1294	1.33881	4.67232
ENSMUST00000135493.7	1497	1318	1.3306	4.55911
ENSMUST00000076325.11	1479	1300	1	3.47381
ENSMUST00000072460.12	303	124	1	36.4189
ENSMUST00000032776.14	1479	1300	1	3.47381
ENSMUST00000207715.1	631	452	1	9.99104
ENSMUST00000133074.1	706	527	0	0
ENSMUST00000045898.3	1110	931	1	4.85064
ENSMUST00000113933.8	1020	841	1	5.36974
ENSMUST00000034618.5	1497	1318	1	3.42637
ENSMUST00000231848.1	885	706	1.36596	8.73739
ENSMUST00000231328.1	906	727	1.35167	8.39625
ENSMUST00000023583.6	1038	859	1.28237	6.7417
ENSMUST00000232098.1	801	622	0	0
ENSMUST00000231932.1	372	193	1	23.3987
ENSMUST00000232674.1	348	169	1	26.7216
ENSMUST00000214747.1	4179	4000	1	1.12899
ENSMUST00000216595.1	2718	2539	1	1.77863
ENSMUST00000217647.1	4197	4018	1	1.12393
ENSMUST00000037408.8	4197	4018	1	1.12393
ENSMUST00000239162.1	2247	2068	1	2.18373
ENSMUST00000082088.9	2412	2233	1	2.02237
ENSMUST00000114629.3	2301	2122	1	2.12816
ENSMUST00000072727.6	1128	949	1.05274	5.00959
ENSMUST00000208190.1	1161	982	1.05087	4.83268
ENSMUST00000209098.1	1161	982	1.05087	4.83268
ENSMUST00000208317.1	659	480	1	9.40823
ENSMUST00000207948.1	175	14.9308	0	0
ENSMUST00000208093.1	226	47.5399	0.845515	80.3179
ENSMUST00000207870.1	131	7.10113	0	0
ENSMUST00000004574.13	1077	898	1.29582	6.51652
ENSMUST00000166487.9	1077	898	1.29582	6.51652
ENSMUST00000133013.1	384	205	0.112554	2.47946
ENSMUST00000178320.1	1077	898	1.29582	6.51652
ENSMUST00000116402.9	1317	1138	2.04127	8.10043
ENSMUST00000110203.7	1137	958	1	4.71393
ENSMUST00000110204.8	1365	1186	1.95873	7.45827
ENSMUST00000021680.11	1302	1123	0	0
ENSMUST00000167891.1	1302	1123	0	0
ENSMUST00000099223.10	915	736	1	6.1358
ENSMUST00000029047.11	1035	856	1	5.27564
ENSMUST00000195822.1	609	430	1	10.5022
ENSMUST00000034881.7	252	73.0112	1	61.8529
ENSMUST00000110888.7	2988	2809	1.03007	1.65601
ENSMUST00000048371.14	3234	3055	1.02758	1.51899
ENSMUST00000176886.1	387	208	1	21.7113
ENSMUST00000176581.1	398	219	1	20.6208
ENSMUST00000175984.1	402	223	1	20.2509
ENSMUST00000177471.1	288	109	1	41.4307
ENSMUST00000140251.8	261	82.002	0.540285	29.7541
ENSMUST00000142683.7	261	82.002	0.540285	29.7541
ENSMUST00000101618.8	324	145	2.30166	71.684
ENSMUST00000177207.1	261	82.002	0.540285	29.7541
ENSMUST00000022587.9	432	253	1.47955	26.4094
ENSMUST00000134109.1	249	70.019	1	64.496
ENSMUST00000133224.1	261	82.002	0.540285	29.7541
ENSMUST00000231165.1	795	616	2	14.6622
ENSMUST00000109503.9	675	496	1	9.10474
ENSMUST00000023076.5	642	463	0	0
ENSMUST00000100377.11	315	136	1	33.2055
ENSMUST00000231204.1	186	19.0638	1	236.886
ENSMUST00000160777.7	1143	964	0	0
ENSMUST00000239100.1	1230	1051	4	17.1872
ENSMUST00000027038.10	1143	964	0	0
ENSMUST00000160339.1	1143	964	0	0
ENSMUST00000034878.11	1095	916	1	4.93008
ENSMUST00000120690.1	987	808	1	5.58905
ENSMUST00000112866.7	270	91.0003	1	49.6257
ENSMUST00000112871.7	282	103	1	43.8442
ENSMUST00000073043.4	360	181	1	24.95
ENSMUST00000216129.1	924	745	1	6.06168
ENSMUST00000081162.5	1557	1378	1.13416	3.71683
ENSMUST00000142283.3	1557	1378	1.13416	3.71683
ENSMUST00000176259.2	489	310	1	14.5676
ENSMUST00000146642.1	342	163	0.731687	20.2715
ENSMUST00000216124.2	957	778	1	5.80456
ENSMUST00000099769.1	957	778	1	5.80456
ENSMUST00000097843.8	1044	865	1	5.22075
ENSMUST00000068830.3	1044	865	1	5.22075
ENSMUST00000029049.6	699	520	1	8.68452
ENSMUST00000191826.1	198	25.324	1	178.327
ENSMUST00000099172.4	3084	2905	1.5	2.33182
ENSMUST00000217895.1	3084	2905	1.5	2.33182
ENSMUST00000218298.1	129	6.9214	0	0
ENSMUST00000219350.1	639	460	1.5	14.7259
ENSMUST00000218311.1	894	715	1	6.31601
ENSMUST00000220403.1	174	14.6185	0	0
ENSMUST00000220122.1	162	11.5236	0	0
ENSMUST00000220208.1	639	460	1.5	14.7259
ENSMUST00000219519.2	486	307	0	0
ENSMUST00000219496.1	240	61.0822	1	73.9323
ENSMUST00000225529.1	594	415	1	10.8818
ENSMUST00000223690.1	675	496	1	9.10474
ENSMUST00000095950.2	654	475	1	9.50726
ENSMUST00000239133.1	3537	3358	1.17331	1.5779
ENSMUST00000093811.10	3645	3466	1.167	1.52052
ENSMUST00000172973.1	675	496	1.65969	15.1111
ENSMUST00000217264.1	154	9.99669	0	0
ENSMUST00000001720.13	1365	1186	1.78614	6.80113
ENSMUST00000143741.1	701	522	0.213855	1.85012
ENSMUST00000100024.2	732	553	1	8.16627
ENSMUST00000232352.1	546	367	1	12.305
ENSMUST00000231399.1	515	336	1	13.4403
ENSMUST00000231717.1	348	169	1	26.7216
ENSMUST00000029846.4	1140	961	1	4.69922
ENSMUST00000033283.9	2379	2200	1	2.0527
ENSMUST00000211720.1	111	5.62895	0	0
ENSMUST00000209630.1	198	25.324	1	178.327
ENSMUST00000018353.13	1464	1285	1	3.51436
ENSMUST00000137866.1	606	427	1	10.576
ENSMUST00000088291.4	381	202	1	22.3562
ENSMUST00000134078.7	339	160	1	28.2247
ENSMUST00000109757.7	1854	1675	1	2.69609
ENSMUST00000154281.2	2490	2311	1	1.95411
ENSMUST00000099181.1	1212	1033	1	4.37168
ENSMUST00000109759.8	1854	1675	1	2.69609
ENSMUST00000033691.4	435	256	1	17.6404
ENSMUST00000111527.3	945	766	1	5.89549
ENSMUST00000215730.2	945	766	1	5.89549
ENSMUST00000099768.2	945	766	1	5.89549
ENSMUST00000182089.1	231	52.2911	1	86.3617
ENSMUST00000085677.8	2013	1834	1.2952	3.18923
ENSMUST00000034880.9	2013	1834	1.2952	3.18923
ENSMUST00000133287.7	419	240	0	0
ENSMUST00000136338.7	297	118	0.0832477	3.18595
ENSMUST00000134955.7	571	392	0	0
ENSMUST00000147134.7	487	308	0	0
ENSMUST00000128378.7	493	314	0	0
ENSMUST00000150820.7	503	324	0.00106048	0.0147811
ENSMUST00000134450.1	191	21.4282	0.55628	117.235
ENSMUST00000128021.7	260	81.0024	0	0
ENSMUST00000136154.7	597	418	7.17862	77.5557
ENSMUST00000170397.7	2013	1834	1.2952	3.18923
ENSMUST00000167479.7	2013	1834	1.2952	3.18923
ENSMUST00000058126.14	1455	1276	1	3.53915
ENSMUST00000105297.1	1425	1246	1	3.62436
ENSMUST00000105296.8	1467	1288	1	3.50617
ENSMUST00000214304.1	957	778	1	5.80456
ENSMUST00000214639.1	957	778	1	5.80456
ENSMUST00000214750.1	957	778	1	5.80456
ENSMUST00000074002.11	3213	3034	1	1.48845
ENSMUST00000130169.7	732	553	1	8.16627
ENSMUST00000151809.2	192	21.9418	1	205.814
ENSMUST00000196651.4	537	358	1	12.6144
ENSMUST00000109384.9	930	751	1	6.01325
ENSMUST00000018466.3	930	751	1	6.01325
ENSMUST00000043839.4	903	724	1	6.2375
ENSMUST00000114193.7	327	148	1.33333	40.6842
ENSMUST00000114191.7	327	148	1.33333	40.6842
ENSMUST00000023608.13	327	148	1.33333	40.6842
ENSMUST00000138279.1	275	96.0001	0	0
ENSMUST00000030434.4	1359	1180	1	3.82708
ENSMUST00000113516.1	4038	3859	1	1.17024
ENSMUST00000141883.7	935	756	1	5.97348
ENSMUST00000030947.3	1329	1150	1	3.92691
ENSMUST00000122912.7	1794	1615	2.5	6.99063
ENSMUST00000053910.9	1794	1615	2.5	6.99063
ENSMUST00000112397.2	192	21.9418	1	205.814
ENSMUST00000176109.7	1758	1579	0	0
ENSMUST00000145598.8	1758	1579	0	0
ENSMUST00000112394.1	1758	1579	0	0
ENSMUST00000014957.9	744	565	1	7.99283
ENSMUST00000109753.2	1104	925	1	4.88211
ENSMUST00000114184.7	1365	1186	1	3.80771
ENSMUST00000009120.7	1365	1186	1	3.80771
ENSMUST00000037484.14	3399	3220	1.47685	2.07123
ENSMUST00000176640.7	393	214	0.892317	18.8302
ENSMUST00000164859.7	2901	2722	0	0
ENSMUST00000175999.7	147	8.91948	0	0
ENSMUST00000165607.8	3420	3241	1.63084	2.27238
ENSMUST00000176360.7	855	676	1	6.6804
ENSMUST00000176648.1	540	361	1	12.5096
ENSMUST00000176527.1	612	433	1	10.4294
ENSMUST00000216203.1	945	766	1	5.89549
ENSMUST00000213196.1	945	766	1	5.89549
ENSMUST00000186710.2	945	766	1	5.89549
ENSMUST00000029845.14	858	679	2	13.3018
ENSMUST00000120310.1	549	370	0	0
ENSMUST00000159169.1	373	194	0	0
ENSMUST00000160973.7	3735	3556	1.07076	1.35982
ENSMUST00000159729.1	414	235	1.85848	35.714
ENSMUST00000160095.2	721	542	1	8.33201
ENSMUST00000162131.8	1107	928	1	4.86632
ENSMUST00000162945.1	1725	1546	1	2.92105
ENSMUST00000022566.13	3735	3556	1.07076	1.35982
ENSMUST00000219647.1	1011	832	1	5.42782
ENSMUST00000061482.5	1011	832	1	5.42782
ENSMUST00000039388.2	606	427	1	10.576
ENSMUST00000029084.8	1275	1096	1	4.12039
ENSMUST00000170448.1	1275	1096	1	4.12039
ENSMUST00000170521.7	804	625	1	7.22552
ENSMUST00000178577.1	618	439	1	10.2869
ENSMUST00000051201.6	1005	826	1	5.46725
ENSMUST00000029649.2	939	760	1	5.94204
ENSMUST00000166494.1	519	340	1	13.2822
ENSMUST00000136789.7	2355	2176	2	4.15069
ENSMUST00000137665.1	1395	1216	1	3.71377
ENSMUST00000152838.7	1359	1180	1	3.82708
ENSMUST00000112819.8	2322	2143	0	0
ENSMUST00000033617.12	1980	1801	1	2.50747
ENSMUST00000113213.1	1452	1273	1	3.54749
ENSMUST00000053744.8	1812	1633	1	2.76543
ENSMUST00000213484.1	957	778	1	5.80456
ENSMUST00000215988.1	957	778	1	5.80456
ENSMUST00000215185.1	957	778	1	5.80456
ENSMUST00000099765.1	957	778	1	5.80456
ENSMUST00000109222.3	1167	988	0	0
ENSMUST00000211894.1	1416	1237	3	10.9522
ENSMUST00000212934.1	706	527	0	0
ENSMUST00000051169.12	3723	3544	1	1.27425
ENSMUST00000128901.8	3621	3442	1	1.31201
ENSMUST00000138370.1	300	121	1	37.3219
ENSMUST00000176661.1	384	205	1	22.029
ENSMUST00000175898.3	1002	823	1	5.48718
ENSMUST00000176081.2	1002	823	1	5.48718
ENSMUST00000162695.2	1044	865	1	5.22075
ENSMUST00000228550.1	219	41.1625	1	109.71
ENSMUST00000035565.4	12882	12703	1.00491	0.357248
ENSMUST00000228745.1	241	62.0706	0.99509	72.3978
ENSMUST00000227107.1	3696	3517	1	1.28403
ENSMUST00000226883.1	84	4.40283	0	0
ENSMUST00000227836.1	704	525	1	8.60181
ENSMUST00000227058.1	711	532	1	8.48863
ENSMUST00000228581.1	84	4.40283	0	0
ENSMUST00000035695.9	3705	3526	1	1.28076
ENSMUST00000216116.2	951	772	1	5.84967
ENSMUST00000058750.3	951	772	1	5.84967
ENSMUST00000044180.4	990	811	1	5.56837
ENSMUST00000166737.1	1014	835	1	5.40832
ENSMUST00000216587.1	945	766	1	5.89549
ENSMUST00000111523.2	945	766	1	5.89549
ENSMUST00000099764.1	945	766	1	5.89549
ENSMUST00000211789.1	297	118	1	38.2708
ENSMUST00000168194.2	753	574	1	7.86751
ENSMUST00000210882.1	657	478	1	9.44759
ENSMUST00000038488.16	2499	2320	1	1.94653
ENSMUST00000114573.8	2562	2383	1	1.89507
ENSMUST00000159033.1	222	43.8484	1	102.99
ENSMUST00000160618.7	240	61.0822	1	73.9323
ENSMUST00000160138.7	529	350	1	12.9027
ENSMUST00000162072.7	1479	1300	1	3.47381
ENSMUST00000162529.7	667	488	1	9.25399
ENSMUST00000161606.7	663	484	1	9.33047
ENSMUST00000162379.1	420	241	1	18.7384
ENSMUST00000161042.1	318	139	1	32.4888
ENSMUST00000156996.7	1365	1186	1	3.80771
ENSMUST00000079776.13	1362	1183	1	3.81737
ENSMUST00000060522.10	1458	1279	1	3.53084
ENSMUST00000135442.7	899	720	1	6.27215
ENSMUST00000029666.13	1875	1696	4	10.6508
ENSMUST00000197402.4	129	6.9214	0	0
ENSMUST00000199878.4	1812	1633	0	0
ENSMUST00000196408.4	112	5.68809	0	0
ENSMUST00000200527.4	1812	1633	0	0
ENSMUST00000196638.1	129	6.9214	0	0
ENSMUST00000170790.7	618	439	1.35523	13.9411
ENSMUST00000188235.1	615	436	1.5	15.5365
ENSMUST00000210224.1	618	439	1.82983	18.8233
ENSMUST00000026547.8	2718	2539	2.17017	3.85993
ENSMUST00000211638.1	2701	2522	0	0
ENSMUST00000211261.1	252	73.0112	1	61.8529
ENSMUST00000209574.1	447	268	0	0
ENSMUST00000098229.2	936	757	1	5.96559
ENSMUST00000210064.3	945	766	2	11.791
ENSMUST00000098228.5	933	754	0	0
ENSMUST00000062437.9	870	691	1	6.53538
ENSMUST00000204947.2	1122	943	1	4.78892
ENSMUST00000032413.6	1092	913	1	4.94628
ENSMUST00000205256.1	1011	832	1	5.42782
ENSMUST00000028220.9	1365	1186	1.33333	5.07695
ENSMUST00000113078.7	1365	1186	1.33333	5.07695
ENSMUST00000091020.9	978	799	0	0
ENSMUST00000113077.7	1170	991	1	4.55696
ENSMUST00000113080.8	1365	1186	1.33333	5.07695
ENSMUST00000113075.7	1080	901	1	5.01215
ENSMUST00000230451.1	2124	1945	0	0
ENSMUST00000004294.11	2379	2200	2	4.10541
ENSMUST00000230964.1	489	310	1	14.5676
ENSMUST00000218553.1	6858	6679	1	0.676142
ENSMUST00000092167.6	5997	5818	1	0.776203
ENSMUST00000069769.8	1425	1246	0	0
ENSMUST00000106564.7	1425	1246	0	0
ENSMUST00000106565.7	1425	1246	0	0
ENSMUST00000106566.1	1449	1270	4	14.2235
ENSMUST00000030551.10	1575	1396	1.50595	4.87162
ENSMUST00000133473.1	296	117	0.333264	12.8633
ENSMUST00000153588.7	473	294	0.00973505	0.149534
ENSMUST00000139951.7	648	469	2.15105	20.7123
ENSMUST00000214508.1	915	736	0	0
ENSMUST00000057369.1	933	754	2	11.9786
ENSMUST00000217478.1	951	772	1	5.84967
ENSMUST00000098227.1	951	772	1	5.84967
ENSMUST00000029085.8	615	436	1	10.3577
ENSMUST00000169630.7	615	436	1	10.3577
ENSMUST00000081291.12	936	757	1	5.96559
ENSMUST00000176274.1	1239	1060	1	4.26033
ENSMUST00000229524.1	819	640	1	7.05617
ENSMUST00000231152.1	579	400	1	11.2899
ENSMUST00000066677.9	579	400	1	11.2899
ENSMUST00000177359.1	579	400	1	11.2899
ENSMUST00000162846.7	281	102	1	44.274
ENSMUST00000027012.13	1122	943	1	4.78892
ENSMUST00000160064.7	357	178	1.23323	31.2876
ENSMUST00000159461.7	210	33.6633	0.766772	102.863
ENSMUST00000128085.1	479	300	0	0
ENSMUST00000041621.4	1122	943	2.18287	10.4536
ENSMUST00000142670.1	596	417	0	0
ENSMUST00000144440.1	690	511	1.81713	16.0588
ENSMUST00000225885.1	441	262	0.393519	6.78286
ENSMUST00000112797.11	657	478	2.21296	20.9072
ENSMUST00000178670.1	441	262	0.393519	6.78286
ENSMUST00000139725.7	750	571	1	7.90884
ENSMUST00000027257.9	750	571	1	7.90884
ENSMUST00000022734.8	1515	1336	1	3.3802
ENSMUST00000100920.9	615	436	1	10.3577
ENSMUST00000171150.7	792	613	1	7.36696
ENSMUST00000166275.1	612	433	1	10.4294
ENSMUST00000135375.3	1506	1327	1	3.40313
ENSMUST00000092887.10	6108	5929	1.12557	0.857311
ENSMUST00000000645.12	6111	5932	1.12549	0.856823
ENSMUST00000167856.7	4929	4750	1	0.950726
ENSMUST00000092884.10	5115	4936	1	0.914901
ENSMUST00000164334.7	5160	4981	1	0.906635
ENSMUST00000108375.8	6153	5974	1.1245	0.850049
